generated_json/autoware_prs.json,2016/12/14,3,0
generated_json/autoware_prs.json,2016/12/14,203,68
generated_json/autoware_prs.json,2016/12/16,1,0
generated_json/autoware_prs.json,2016/12/16,2,2
generated_json/autoware_prs.json,2016/12/18,1,1
generated_json/autoware_prs.json,2016/12/22,1,1
generated_json/autoware_prs.json,2016/12/25,1,1
generated_json/autoware_prs.json,2017/01/08,326,305
generated_json/autoware_prs.json,2017/01/13,11,0
generated_json/autoware_prs.json,2017/01/13,30,1
generated_json/autoware_prs.json,2017/01/18,662,468
generated_json/autoware_prs.json,2017/01/18,1710,329
generated_json/autoware_prs.json,2017/01/20,6,6
generated_json/autoware_prs.json,2017/01/23,3,3
generated_json/autoware_prs.json,2017/01/23,1359,640
generated_json/autoware_prs.json,2017/01/27,338,208
generated_json/autoware_prs.json,2017/01/29,428,35
generated_json/autoware_prs.json,2017/02/09,113,135
generated_json/autoware_prs.json,2017/02/09,827,32
generated_json/autoware_prs.json,2017/02/09,19,34
generated_json/autoware_prs.json,2017/02/13,42239,6
generated_json/autoware_prs.json,2017/02/14,40,3
generated_json/autoware_prs.json,2017/02/14,25,20
generated_json/autoware_prs.json,2017/02/16,595,395
generated_json/autoware_prs.json,2017/02/16,262,0
generated_json/autoware_prs.json,2017/02/16,436,50
generated_json/autoware_prs.json,2017/02/16,180,122
generated_json/autoware_prs.json,2017/02/16,16,13
generated_json/autoware_prs.json,2017/02/20,172,9
generated_json/autoware_prs.json,2017/02/20,163,48
generated_json/autoware_prs.json,2017/02/20,197,184
generated_json/autoware_prs.json,2017/02/21,0,249
generated_json/autoware_prs.json,2017/02/21,95,47
generated_json/autoware_prs.json,2017/02/21,207,4
generated_json/autoware_prs.json,2017/02/22,2,2
generated_json/autoware_prs.json,2017/02/24,49771,2677
generated_json/autoware_prs.json,2017/02/24,5,3
generated_json/autoware_prs.json,2017/02/24,82,47
generated_json/autoware_prs.json,2017/02/27,1,1
generated_json/autoware_prs.json,2017/02/27,8,3
generated_json/autoware_prs.json,2017/02/27,42,18
generated_json/autoware_prs.json,2017/02/27,42,18
generated_json/autoware_prs.json,2017/03/03,97,47
generated_json/autoware_prs.json,2017/03/17,12,1
generated_json/autoware_prs.json,2017/03/17,114,7
generated_json/autoware_prs.json,2017/03/28,68,0
generated_json/autoware_prs.json,2017/03/28,97,0
generated_json/autoware_prs.json,2017/04/06,5,0
generated_json/autoware_prs.json,2017/04/07,78,3
generated_json/autoware_prs.json,2017/04/10,1432,616
generated_json/autoware_prs.json,2017/04/11,6,6
generated_json/autoware_prs.json,2017/04/13,2573,0
generated_json/autoware_prs.json,2017/04/18,7,1
generated_json/autoware_prs.json,2017/04/19,115,15
generated_json/autoware_prs.json,2017/04/20,2162,87
generated_json/autoware_prs.json,2017/04/26,6,4
generated_json/autoware_prs.json,2017/04/27,2551,817
generated_json/autoware_prs.json,2017/05/05,46,0
generated_json/autoware_prs.json,2017/05/06,0,0
generated_json/autoware_prs.json,2017/05/09,2588,10
generated_json/autoware_prs.json,2017/05/11,10,1
generated_json/autoware_prs.json,2017/05/14,14,14
generated_json/autoware_prs.json,2017/05/15,7,7
generated_json/autoware_prs.json,2017/05/17,6955,0
generated_json/autoware_prs.json,2017/05/18,3701,3786
generated_json/autoware_prs.json,2017/05/21,22,8
generated_json/autoware_prs.json,2017/05/21,273,97
generated_json/autoware_prs.json,2017/05/23,415,105
generated_json/autoware_prs.json,2017/05/26,17,17
generated_json/autoware_prs.json,2017/05/30,34777,43
generated_json/autoware_prs.json,2017/05/31,63,63
generated_json/autoware_prs.json,2017/05/31,3,0
generated_json/autoware_prs.json,2017/05/31,409,231
generated_json/autoware_prs.json,2017/06/01,715,8
generated_json/autoware_prs.json,2017/06/01,0,52
generated_json/autoware_prs.json,2017/06/02,879,49
generated_json/autoware_prs.json,2017/06/02,1,1
generated_json/autoware_prs.json,2017/06/02,58112,5075
generated_json/autoware_prs.json,2017/06/05,1,3
generated_json/autoware_prs.json,2017/06/05,1,3
generated_json/autoware_prs.json,2017/06/05,1,1
generated_json/autoware_prs.json,2017/06/05,1,1
generated_json/autoware_prs.json,2017/06/06,3,2
generated_json/autoware_prs.json,2017/06/07,1,1
generated_json/autoware_prs.json,2017/06/07,17823,0
generated_json/autoware_prs.json,2017/06/08,1349,1886
generated_json/autoware_prs.json,2017/06/08,638,4
generated_json/autoware_prs.json,2017/06/08,4,4
generated_json/autoware_prs.json,2017/06/09,1,1
generated_json/autoware_prs.json,2017/06/11,974,4
generated_json/autoware_prs.json,2017/06/13,3,3
generated_json/autoware_prs.json,2017/06/16,6,4
generated_json/autoware_prs.json,2017/06/21,2718,163
generated_json/autoware_prs.json,2017/06/23,1,1
generated_json/autoware_prs.json,2017/06/24,5,1
generated_json/autoware_prs.json,2017/06/25,25,5
generated_json/autoware_prs.json,2017/06/26,0,4
generated_json/autoware_prs.json,2017/06/27,3,0
generated_json/autoware_prs.json,2017/06/27,1,1
generated_json/autoware_prs.json,2017/06/27,63,64
generated_json/autoware_prs.json,2017/06/27,3,2
generated_json/autoware_prs.json,2017/06/28,2,2
generated_json/autoware_prs.json,2017/06/29,5,2
generated_json/autoware_prs.json,2017/06/30,1,1
generated_json/autoware_prs.json,2017/07/02,22,11
generated_json/autoware_prs.json,2017/07/04,2453,66
generated_json/autoware_prs.json,2017/07/13,696,0
generated_json/autoware_prs.json,2017/07/14,5,3
generated_json/autoware_prs.json,2017/07/14,25114,2325
generated_json/autoware_prs.json,2017/07/16,2,0
generated_json/autoware_prs.json,2017/07/16,4,0
generated_json/autoware_prs.json,2017/07/23,8,1
generated_json/autoware_prs.json,2017/07/24,76,58
generated_json/autoware_prs.json,2017/07/24,0,0
generated_json/autoware_prs.json,2017/07/24,10,7
generated_json/autoware_prs.json,2017/07/26,2,12
generated_json/autoware_prs.json,2017/07/27,1,1
generated_json/autoware_prs.json,2017/07/28,309,209
generated_json/autoware_prs.json,2017/07/30,1,1
generated_json/autoware_prs.json,2017/07/31,67,7
generated_json/autoware_prs.json,2017/08/04,5791,92
generated_json/autoware_prs.json,2017/08/04,6676,492
generated_json/autoware_prs.json,2017/08/06,11,4
generated_json/autoware_prs.json,2017/08/06,1,1
generated_json/autoware_prs.json,2017/08/06,98,30
generated_json/autoware_prs.json,2017/08/09,502,0
generated_json/autoware_prs.json,2017/08/17,55,20
generated_json/autoware_prs.json,2017/08/21,170,71
